Date,BTC,ETH,SP500,VIX,EURUSD,GBPUSD
2021-09-26,43208.5390625,3062.265380859375,4455.47998046875,17.75,1.1740258932113647,1.3722503185272217
2021-09-27,42235.73046875,2934.138916015625,4443.10986328125,18.760000228881836,1.1723054647445679,1.3669044971466064
2021-09-28,41034.54296875,2807.296630859375,4352.6298828125,23.25,1.1696795225143433,1.3701633214950562
2021-09-29,41564.36328125,2853.143310546875,4359.4599609375,22.559999465942383,1.1686338186264038,1.354224443435669
2021-09-30,43790.89453125,3001.678955078125,4307.5400390625,23.139999389648438,1.1601601839065552,1.3426424264907837
2021-10-01,48116.94140625,3307.51611328125,4357.0400390625,21.100000381469727,1.1574475765228271,1.346982717514038
2021-10-02,47711.48828125,3391.6943359375,4357.0400390625,21.100000381469727,1.1574475765228271,1.346982717514038
2021-10-03,48199.953125,3418.358642578125,4357.0400390625,21.100000381469727,1.1574475765228271,1.346982717514038
2021-10-04,49112.90234375,3380.089111328125,4300.4599609375,22.959999084472656,1.160725712776184,1.3570915460586548
2021-10-05,51514.8125,3518.5185546875,4345.72021484375,21.299999237060547,1.1618449687957764,1.3607479333877563
2021-10-06,55361.44921875,3580.56201171875,4363.5498046875,21.0,1.1596084833145142,1.3627691268920898
2021-10-07,53805.984375,3587.974853515625,4399.759765625,19.540000915527344,1.1555349826812744,1.3592127561569214
2021-10-08,53967.84765625,3563.75927734375,4391.33984375,18.770000457763672,1.1559758186340332,1.3620266914367676
2021-10-09,54968.22265625,3575.716796875,4391.33984375,18.770000457763672,1.1559758186340332,1.3620266914367676
2021-10-10,54771.578125,3425.852783203125,4391.33984375,18.770000457763672,1.1559758186340332,1.3620266914367676
2021-10-11,57484.7890625,3545.35400390625,4361.18994140625,20.0,1.1566041707992554,1.361655831336975
2021-10-12,56041.05859375,3492.5732421875,4350.64990234375,19.850000381469727,1.1553747653961182,1.3590649366378784
2021-10-13,57401.09765625,3606.20166015625,4363.7998046875,18.639999389648438,1.15340256690979,1.3578838109970093
2021-10-14,57321.5234375,3786.01416015625,4438.259765625,16.860000610351562,1.1599582433700562,1.366923213005066
2021-10-15,61593.94921875,3862.634765625,4471.3701171875,16.299999237060547,1.159151554107666,1.3668859004974365
2021-10-16,60892.1796875,3830.382080078125,4471.3701171875,16.299999237060547,1.159151554107666,1.3668859004974365
2021-10-17,61553.6171875,3847.1044921875,4471.3701171875,16.299999237060547,1.159151554107666,1.3668859004974365
2021-10-18,62026.078125,3748.76025390625,4486.4599609375,16.309999465942383,1.1597026586532593,1.376159429550171
2021-10-19,64261.9921875,3877.65087890625,4519.6298828125,15.699999809265137,1.161386251449585,1.373645305633545
2021-10-20,65992.8359375,4155.9921875,4536.18994140625,15.489999771118164,1.1631964445114136,1.3793197870254517
2021-10-21,62210.171875,4054.32275390625,4549.77978515625,15.010000228881836,1.1655012369155884,1.3822999000549316
2021-10-22,60692.265625,3970.181884765625,4544.89990234375,15.430000305175781,1.1625338792800903,1.379120111465454
2021-10-23,61393.6171875,4171.66357421875,4544.89990234375,15.430000305175781,1.1625338792800903,1.379120111465454
2021-10-24,60930.8359375,4087.903076171875,4544.89990234375,15.430000305175781,1.1625338792800903,1.379120111465454
2021-10-25,63039.82421875,4217.876953125,4566.47998046875,15.239999771118164,1.1640088558197021,1.3762730360031128
2021-10-26,60363.79296875,4131.10205078125,4574.7900390625,15.979999542236328,1.161170482635498,1.37644362449646
2021-10-27,58482.38671875,3930.25732421875,4551.68017578125,16.979999542236328,1.1598236560821533,1.3766140937805176
2021-10-28,60622.13671875,4287.31884765625,4596.419921875,16.530000686645508,1.1600120067596436,1.3732868432998657
2021-10-29,62227.96484375,4414.74658203125,4605.3798828125,16.260000228881836,1.1683608293533325,1.380071759223938
2021-10-30,61888.83203125,4325.650390625,4605.3798828125,16.260000228881836,1.1683608293533325,1.380071759223938
2021-10-31,61318.95703125,4288.07421875,4605.3798828125,16.260000228881836,1.1683608293533325,1.380071759223938
2021-11-01,61004.40625,4324.626953125,4613.669921875,16.40999984741211,1.1556684970855713,1.36832594871521
2021-11-02,63226.40234375,4584.798828125,4630.64990234375,16.030000686645508,1.1599582433700562,1.365541934967041
2021-11-03,62970.046875,4607.19384765625,4660.56982421875,15.100000381469727,1.1579434871673584,1.3617392778396606
2021-11-04,61452.23046875,4537.32421875,4680.06005859375,15.4399995803833,1.1615750789642334,1.3694878816604614
2021-11-05,61125.67578125,4486.2431640625,4697.52978515625,16.479999542236328,1.1555349826812744,1.3508602380752563
2021-11-06,61527.48046875,4521.5810546875,4697.52978515625,16.479999542236328,1.1555349826812744,1.3508602380752563
2021-11-07,63326.98828125,4620.5546875,4697.52978515625,16.479999542236328,1.1555349826812744,1.3508602380752563
2021-11-08,67566.828125,4812.08740234375,4701.7001953125,17.219999313354492,1.1568851470947266,1.349127173423767
2021-11-09,66971.828125,4735.06884765625,4685.25,17.780000686645508,1.159151554107666,1.3564507961273193
2021-11-10,64995.23046875,4636.17431640625,4646.7099609375,18.729999542236328,1.1595547199249268,1.3560001850128174
2021-11-11,64949.9609375,4730.38427734375,4649.27001953125,17.65999984741211,1.148593544960022,1.3412736654281616
2021-11-12,64155.94140625,4667.115234375,4682.85009765625,16.290000915527344,1.145081877708435,1.3366482257843018
2021-11-13,64469.52734375,4651.46044921875,4682.85009765625,16.290000915527344,1.145081877708435,1.3366482257843018
2021-11-14,65466.83984375,4626.35888671875,4682.85009765625,16.290000915527344,1.145081877708435,1.3366482257843018
2021-11-15,63557.87109375,4557.50390625,4682.7998046875,16.489999771118164,1.144164800643921,1.341705560684204
2021-11-16,60161.24609375,4216.365234375,4700.89990234375,16.3700008392334,1.1366478204727173,1.3408420085906982
2021-11-17,60368.01171875,4287.59375,4688.669921875,17.110000610351562,1.1321182250976562,1.3424620628356934
2021-11-18,56942.13671875,4000.65087890625,4704.5400390625,17.59000015258789,1.1321182250976562,1.34916353225708
2021-11-19,58119.578125,4298.306640625,4697.9599609375,17.90999984741211,1.1368415355682373,1.3499648571014404
2021-11-20,59697.1953125,4409.93115234375,4697.9599609375,17.90999984741211,1.1368415355682373,1.3499648571014404
2021-11-21,58730.4765625,4269.73291015625,4697.9599609375,17.90999984741211,1.1368415355682373,1.3499648571014404
2021-11-22,56289.2890625,4088.457763671875,4682.93994140625,19.170000076293945,1.1275737285614014,1.3434540033340454
2021-11-23,57569.07421875,4340.763671875,4690.7001953125,19.3799991607666,1.12421452999115,1.3397642374038696
2021-11-24,56280.42578125,4239.9814453125,4701.4599609375,18.579999923706055,1.1244926452636719,1.337595820426941
2021-11-25,57274.6796875,4274.7431640625,4701.4599609375,18.579999923706055,1.1202975511550903,1.333066701889038
2021-11-26,53569.765625,4030.908935546875,4594.6201171875,28.6200008392334,1.1209630966186523,1.331416130065918
2021-11-27,54815.078125,4096.912109375,4594.6201171875,28.6200008392334,1.1209630966186523,1.331416130065918
2021-11-28,57248.45703125,4294.45361328125,4594.6201171875,28.6200008392334,1.1209630966186523,1.331416130065918
2021-11-29,57806.56640625,4445.10498046875,4655.27001953125,22.959999084472656,1.1293182373046875,1.334098219871521
2021-11-30,57005.42578125,4631.47900390625,4567.0,27.190000534057617,1.1293437480926514,1.3315047025680542
2021-12-01,57229.828125,4586.990234375,4513.0400390625,31.1200008392334,1.1330289840698242,1.3295927047729492
2021-12-02,56477.81640625,4511.30224609375,4577.10009765625,27.950000762939453,1.1319515705108643,1.3280000686645508
2021-12-03,53598.24609375,4220.7060546875,4538.43017578125,30.670000076293945,1.1306205987930298,1.3299994468688965
2021-12-04,49200.703125,4119.58740234375,4538.43017578125,30.670000076293945,1.1306205987930298,1.3299994468688965
2021-12-05,49368.84765625,4198.32275390625,4538.43017578125,30.670000076293945,1.1306205987930298,1.3299994468688965
2021-12-06,50582.625,4358.7373046875,4591.669921875,27.18000030517578,1.1304799318313599,1.3237318992614746
2021-12-07,50700.0859375,4315.0615234375,4686.75,21.889999389648438,1.128668189048767,1.326435923576355
2021-12-08,50504.796875,4439.35791015625,4701.2099609375,19.899999618530273,1.1276500225067139,1.3246086835861206
2021-12-09,47672.12109375,4119.81591796875,4667.4501953125,21.579999923706055,1.1345586776733398,1.3210039138793945
2021-12-10,47243.3046875,3908.49609375,4712.02001953125,18.690000534057617,1.1293309926986694,1.3224014043807983
2021-12-11,49362.5078125,4084.452392578125,4712.02001953125,18.690000534057617,1.1293309926986694,1.3224014043807983
2021-12-12,50098.3359375,4134.453125,4712.02001953125,18.690000534057617,1.1293309926986694,1.3224014043807983
2021-12-13,46737.48046875,3784.226806640625,4668.97021484375,20.309999465942383,1.131183385848999,1.3257148265838623
2021-12-14,46612.6328125,3745.4404296875,4634.08984375,21.889999389648438,1.1285407543182373,1.3213530778884888
2021-12-15,48896.72265625,4018.388671875,4709.85009765625,19.290000915527344,1.1261261701583862,1.323050618171692
2021-12-16,47665.42578125,3962.4697265625,4668.669921875,20.56999969482422,1.1290758848190308,1.3263126611709595
2021-12-17,46202.14453125,3879.486572265625,4620.64013671875,21.56999969482422,1.1334141492843628,1.3323739767074585
2021-12-18,46848.77734375,3960.860107421875,4620.64013671875,21.56999969482422,1.1334141492843628,1.3323739767074585
2021-12-19,46707.015625,3922.592529296875,4620.64013671875,21.56999969482422,1.1334141492843628,1.3323739767074585
2021-12-20,46880.27734375,3933.844482421875,4568.02001953125,22.8700008392334,1.1243535280227661,1.3229438066482544
2021-12-21,48936.61328125,4020.260009765625,4649.22998046875,21.010000228881836,1.1277517080307007,1.3210004568099976
2021-12-22,48628.51171875,3982.099609375,4696.56005859375,18.6299991607666,1.128757357597351,1.3269639015197754
